Date,5375,5600,6400,6600,6775,6800,6825,6850,6875,6900,6925,6950,6975,7000,7025,7050,7075,7100,7125,7150,7175,7200,7225,7250,7275,7300,7325
25/05/2018,2233.5,2015.5,1258,1077,923,901.5,880,858.5,837.5,816.5,795.5,775,754.5,734,713.5,693.5,674,654,634.5,615.5,596.5,577.5,559,541,522.5,505,487.5
28/05/2018,2233.5,2015.5,1258,1077,923,901.5,880,858.5,837.5,816.5,795.5,775,754.5,734,713.5,693.5,674,654,634.5,615.5,596.5,577.5,559,541,522.5,505,487.5
29/05/2018,2136,1919,1171,994,845,824,803.5,783,763,742.5,722.5,703,683.5,664,644.5,625.5,607,588,570,551.5,533.5,516,498.5,481.5,464.5,448,431.5
30/05/2018,2166,1948.5,1197.5,1019,869,848,827,806.5,786,765.5,745.5,725.5,705.5,685.5,666.5,647,628,609,590.5,572,553.5,535.5,518,500.5,483,466,449.5
31/05/2018,2181,1963,1210.5,1032,881,860,839,818,797.5,777,757,736.5,716.5,697,677,657.5,638.5,619.5,600.5,582,563.5,545.5,527.5,510,492.5,475,458.5
01/06/2018,2193.5,1975.5,1220.5,1040.5,888,867,846,825,804,783,762.5,742.5,722,702,682,662.5,643,624,605,586,567.5,549,531,513,495,478,460.5
04/06/2018,2234,2015.5,1256.5,1074.5,920.5,899,877.5,856,835,814,793,772,751.5,731,711,691,671,651,631.5,612.5,593.5,574.5,556,537.5,519.5,501.5,483.5
05/06/2018,2185,1966.5,1209.5,1029,876.5,855,834,813,792,771,750.5,730,710,690,670,650.5,631,611.5,592.5,574,555,537,518.5,501,483,466,449
06/06/2018,2208,1989.5,1230,1048.5,894.5,873,851.5,830.5,809,788.5,767.5,747,726.5,706,686,666,646.5,627,607.5,588.5,569.5,551,532.5,514,496.5,478.5,461
07/06/2018,2216,1997,1236,1054,899.5,878,856.5,835,813.5,792.5,771.5,751,730.5,710,689.5,669.5,649.5,630,610.5,591.5,572,553.5,535,516.5,498.5,480.5,463
08/06/2018,2184,1965,1205.5,1024.5,871,849.5,828,807,786,765,744.5,723.5,703.5,683,663,643.5,624,604.5,585,566.5,547.5,529,511,493,475,457.5,440.5
11/06/2018,2252,2032.5,1268.5,1085,928.5,906.5,885,863.5,842,820.5,799,778,757,736.5,716,695.5,675,655,635,615.5,596,577,558,539,520.5,502.5,484.5
12/06/2018,2213,1993.5,1230.5,1048,892.5,871,849.5,828,806.5,785.5,764.5,743.5,723,702.5,682,662,642,622,602.5,583,564,545,526.5,508,490,472,454.5
13/06/2018,2215,1995.5,1232,1048.5,893,871.5,849.5,828,806.5,785.5,764.5,743.5,722.5,702,681.5,661.5,641.5,621.5,602,582.5,563,544.5,525.5,507,489,471,453
14/06/2018,2272.5,2052.5,1284.5,1099.5,941.5,919.5,897.5,875.5,853.5,832,810.5,789,768,746.5,725.5,705,684.5,664,643.5,623.5,604,584,565,545.5,526.5,508,489.5
15/06/2018,2141.5,1922.5,1163,982,829,807.5,786.5,765.5,744.5,723.5,703,682.5,662.5,642.5,622.5,603,583.5,564.5,545.5,527,508.5,490,472,454.5,437,420,403
18/06/2018,2141,1922.5,1164.5,984,831.5,810,789,768,747,726.5,706,685.5,665.5,645.5,626,606.5,587,568,549,530.5,512,494,476,458.5,441,424,407
19/06/2018,2113.5,1895,1139,959,808,786.5,766,745,724.5,704,683.5,663.5,643.5,624,604.5,585,566,547.5,528.5,510.5,492,474.5,457,439.5,422.5,406,389.5
20/06/2018,2151,1932,1173,992.5,839.5,818.5,797,776,755,734.5,714,693.5,673.5,653.5,633.5,614,594.5,575.5,556.5,537.5,519,501,483,465.5,448,430.5,414
21/06/2018,2068,1849.5,1096.5,919,770,749.5,728.5,708.5,688,668,648.5,628.5,609,590,571,552,533.5,515.5,497.5,479.5,462,445,428,411.5,395,379,363
22/06/2018,2194.5,1975,1212,1029.5,875,853.5,832,810.5,789.5,768,747.5,726.5,706,685.5,665.5,645.5,625.5,606,586.5,567.5,548.5,529.5,511,493,475,457,439.5
25/06/2018,2022,1804.5,1055.5,880,733,712.5,692.5,672.5,652.5,633,613.5,594.5,575.5,556.5,538,519.5,501.5,484,466.5,449,432,415.5,399,383,367.5,352,337
26/06/2018,2070,1851.5,1098.5,920.5,771.5,750.5,730,709.5,689.5,669.5,649.5,630,610.5,591,572,553.5,535,516.5,498.5,480.5,463,446,429,412,396,379.5,364
27/06/2018,2122.5,1904,1147.5,968,816.5,795.5,774.5,753.5,733,712.5,692,672,652,632.5,613,593.5,574.5,555.5,537,518.5,500.5,482.5,465,447.5,430.5,414,397.5
