Date,Adj Close
2016-02-19,437.406708
2016-02-22,444.76406900000006
2016-02-23,440.25473
2016-02-24,442.153412
2016-02-25,441.441406
2016-02-26,463.27612300000004
2016-02-29,464.225464
2016-03-01,473.95617699999997
2016-03-02,469.446838
2016-03-03,461.14013700000004
2016-03-04,453.78280599999994
2016-03-07,459.241455
2016-03-08,454.02011100000004
2016-03-09,462.326813
2016-03-10,458.76678499999997
2016-03-11,468.02279699999997
2016-03-14,465.88680999999997
2016-03-15,462.08947800000004
2016-03-16,461.37747199999995
2016-03-17,466.836151
2016-03-18,479.414856
2016-03-21,476.09216299999997
2016-03-22,479.889526
2016-03-23,473.718842
2016-03-24,475.61752300000006
2016-03-29,469.92147800000004
2016-03-30,478.46551500000004
2016-03-31,479.414856
2016-04-01,486.06021100000004
2016-04-04,487.958893
2016-04-05,489.382874
2016-04-06,490.80691500000006
2016-04-07,487.958893
2016-04-08,487.958893
2016-04-11,487.958893
2016-04-12,486.06021100000004
2016-04-13,488.908234
2016-04-14,494.12957800000004
2016-04-15,493.65487699999994
2016-04-18,497.926941
2016-04-19,505.521545
2016-04-20,488.908234
2016-04-21,491.75622599999997
2016-04-22,496.97757
2016-04-25,519.7615969999999
2016-04-26,520.710999
2016-04-27,515.964355
2016-04-28,514.0656740000001
2016-04-29,514.540283
2016-05-03,517.388306
2016-05-04,515.489685
2016-05-05,528.305725
2016-05-06,532.102966
2016-05-09,526.4070429999999
2016-05-10,515.964355
2016-05-11,514.0656740000001
2016-05-12,516.438965
2016-05-13,515.014954
2016-05-16,521.1856690000001
2016-05-17,521.1856690000001
2016-05-18,515.489685
2016-05-19,506.470917
2016-05-20,525.457642
2016-05-23,541.121704
2016-05-24,547.76709
2016-05-25,550.615051
2016-05-26,560.108521
2016-05-27,560.108521
2016-05-31,571.500488
2016-06-01,574.348511
2016-06-02,577.6711429999999
2016-06-03,584.3165280000001
2016-06-06,581.4685059999999
2016-06-07,577.196472
2016-06-08,569.1271360000001
2016-06-09,569.601807
2016-06-10,562.48175
2016-06-13,552.0390629999999
2016-06-14,542.071106
2016-06-15,541.121704
2016-06-16,537.7990110000001
2016-06-17,536.8497309999999
2016-06-20,548.241699
2016-06-21,545.868469
2016-06-22,540.647095
2016-06-23,547.292358
2016-06-24,536.8497309999999
2016-06-27,501.72427400000004
2016-06-28,515.489685
2016-06-29,527.831055
2016-06-30,534.476318
2016-07-01,574.348511
2016-07-04,561.5324099999999
2016-07-05,541.596375
2016-07-06,546.343079
2016-07-07,565.804443
2016-07-08,576.247131
2016-07-11,590.961853
2016-07-12,582.892517
2016-07-13,606.151184
2016-07-14,591.4365230000001
2016-07-15,580.993835
2016-07-18,574.823181
2016-07-19,584.791199
2016-07-20,594.759216
2016-07-21,595.708496
2016-07-22,591.911194
2016-07-25,593.335205
2016-07-26,584.3165280000001
2016-07-27,591.4365230000001
2016-07-28,590.012512
2016-07-29,599.0311889999999
2016-08-01,607.575256
2016-08-02,629.8847049999999
2016-08-03,639.3780519999999
2016-08-04,638.42865
2016-08-05,652.194031
2016-08-08,648.871338
2016-08-09,654.5673830000001
2016-08-10,651.24469
2016-08-11,659.314087
2016-08-12,659.314087
2016-08-15,659.788757
2016-08-16,662.1621700000001
2016-08-17,668.807434
2016-08-18,669.756775
2016-08-19,666.9087519999999
2016-08-22,668.332764
2016-08-23,672.1301269999999
2016-08-24,669.282166
2016-08-25,663.1113889999999
2016-08-26,665.010071
2016-08-30,664.060791
2016-08-31,654.5673830000001
2016-09-01,664.060791
2016-09-02,668.807434
2016-09-05,675.92749
2016-09-06,671.6554570000001
2016-09-07,677.8261110000001
2016-09-08,684.946167
2016-09-09,678.300842
2016-09-12,674.978149
2016-09-13,688.26886
2016-09-14,688.74353
2016-09-15,689.692871
2016-09-16,682.572815
2016-09-19,684.946167
2016-09-20,730.039612
2016-09-21,717.698303
2016-09-22,716.274292
2016-09-23,709.1542360000001
2016-09-26,700.135559
2016-09-27,702.0342410000001
2016-09-28,705.356934
2016-09-29,696.812866
2016-09-30,704.407593
2016-10-03,710.103577
2016-10-04,711.527588
2016-10-05,705.356934
2016-10-06,713.900879
2016-10-07,712.476929
2016-10-10,721.495605
2016-10-11,712.002197
2016-10-12,695.388855
2016-10-13,694.4395139999999
2016-10-14,696.812866
2016-10-17,697.287537
2016-10-18,688.26886
2016-10-19,673.079468
2016-10-20,683.0474849999999
2016-10-21,669.756775
2016-10-24,667.8580929999999
2016-10-25,644.599426
2016-10-26,651.24469
2016-10-27,663.58606
2016-10-28,659.314087
2016-10-31,661.2127690000001
2016-11-01,665.010071
2016-11-02,651.24469
2016-11-03,653.618103
2016-11-04,638.903381
2016-11-07,642.226013
2016-11-08,634.156677
2016-11-09,622.7646480000001
2016-11-10,597.132568
2016-11-11,593.809814
2016-11-14,608.9992679999999
2016-11-15,612.7966309999999
2016-11-16,605.201904
2016-11-17,609.473938
2016-11-18,616.119324
2016-11-21,614.220642
2016-11-22,620.865967
2016-11-23,626.562012
2016-11-24,635.580688
2016-11-25,641.751343
2016-11-28,636.5299679999999
2016-11-29,637.47937
2016-11-30,618.967285
2016-12-01,623.713928
2016-12-02,597.6072389999999
2016-12-05,599.5059200000001
2016-12-06,596.657898
2016-12-07,603.777954
2016-12-08,597.6072389999999
2016-12-09,602.828552
2016-12-12,596.657898
2016-12-13,585.74054
2016-12-14,583.841858
2016-12-15,629.409973
2016-12-16,615.6446530000001
2016-12-19,614.220642
2016-12-20,613.7459719999999
2016-12-21,603.777954
2016-12-22,612.7966309999999
2016-12-23,612.7966309999999
2016-12-28,608.9992679999999
2016-12-29,612.7966309999999
2016-12-30,609.948547
2017-01-03,617.068604
2017-01-04,625.61261
2017-01-05,618.018005
2017-01-06,613.7459719999999
2017-01-09,603.777954
2017-01-10,600.929871
2017-01-11,587.639221
2017-01-12,583.841858
2017-01-13,587.639221
2017-01-16,585.74054
2017-01-17,576.7218019999999
2017-01-18,592.8605349999999
2017-01-19,589.537903
2017-01-20,589.537903
2017-01-23,584.791199
2017-01-24,571.975159
2017-01-25,563.905762
2017-01-26,576.7218019999999
2017-01-27,581.943176
2017-01-30,574.348511
2017-01-31,575.2978519999999
2017-02-01,584.791199
2017-02-02,621.815308
2017-02-03,636.5299679999999
2017-02-06,638.42865
2017-02-07,646.972717
2017-02-08,646.0234379999999
2017-02-09,655.5167240000001
2017-02-10,664.5354
2017-02-13,664.060791
2017-02-14,665.484741
2017-02-15,663.1113889999999
2017-02-16,658.839478
2017-02-17,655.042114
2017-02-20,647.9221190000001
2017-02-21,648.871338
2017-02-22,648.396667
2017-02-23,647.4473879999999
2017-02-24,642.700745
2017-02-27,653.143433
2017-02-28,659.788757
2017-03-01,662.6367799999999
2017-03-02,655.991394
2017-03-03,654.092712
2017-03-06,666.9087519999999
2017-03-07,660.738098
2017-03-08,665.010071
2017-03-09,674.978149
2017-03-10,681.623474
2017-03-13,682.572815
2017-03-14,680.199463
2017-03-15,682.098145
2017-03-16,683.0474849999999
2017-03-17,683.522156
2017-03-20,685.4208980000001
2017-03-21,680.199463
2017-03-22,672.1301269999999
2017-03-23,708.204895
2017-03-24,720.071655
2017-03-27,713.900879
2017-03-28,707.255554
2017-03-29,706.306274
2017-03-30,690.642212
2017-03-31,696.338196
2017-04-03,683.522156
2017-04-04,693.0155030000001
2017-04-05,683.522156
2017-04-06,680.674133
2017-04-07,680.199463
2017-04-10,674.503479
2017-04-11,682.572815
2017-04-12,686.8448490000001
2017-04-13,701.55957
2017-04-18,693.490173
2017-04-19,697.762207
2017-04-20,699.1862179999999
2017-04-21,696.812866
2017-04-24,704.407593
2017-04-25,707.730225
2017-04-26,715.799622
2017-04-27,707.730225
2017-04-28,709.1542360000001
2017-05-02,718.647644
2017-05-03,708.204895
2017-05-04,703.932922
2017-05-05,701.55957
2017-05-08,700.135559
2017-05-09,711.052917
2017-05-10,727.666321
2017-05-11,729.090332
2017-05-12,728.14093
2017-05-15,722.444946
2017-05-16,730.989014
2017-05-17,731.4636230000001
2017-05-18,725.7676389999999
2017-05-19,727.19165
2017-05-22,728.615662
2017-05-23,733.362305
2017-05-24,726.242249
2017-05-25,742.3809809999999
2017-05-26,770.861084
2017-05-30,761.367737
2017-05-31,763.2664179999999
2017-06-01,759.469116
2017-06-02,751.8743900000001
2017-06-05,739.53302
2017-06-06,735.260986
2017-06-07,747.127747
2017-06-08,743.804993
2017-06-09,751.399658
2017-06-12,729.090332
2017-06-13,752.34906
2017-06-14,777.98114
2017-06-15,759.469116
2017-06-16,747.602356
2017-06-19,759.469116
2017-06-20,758.519714
2017-06-21,751.399658
