Date,Open,High,Low,Close,Adj Close,Volume
2016-02-19,3099.000000,3099.000000,3005.000000,3038.000000,2892.754395,117484
2016-02-22,3056.000000,3099.000000,3056.000000,3082.000000,2934.651123,76901
2016-02-23,3076.000000,3161.000000,3058.000000,3072.000000,2925.129395,81290
2016-02-24,3086.000000,3107.000000,3026.000000,3050.000000,2904.180908,165112
2016-02-25,3096.000000,3099.000000,3034.000000,3056.000000,2909.894043,102994
2016-02-26,3103.000000,3116.000000,3060.000000,3108.000000,2959.408203,73097
2016-02-29,3082.000000,3153.000000,3064.000000,3145.000000,2994.639160,98784
2016-03-01,3158.000000,3227.000000,3146.000000,3227.000000,3072.718750,170569
2016-03-02,3239.000000,3263.000000,3195.000000,3240.000000,3085.096924,193383
2016-03-03,3305.000000,3339.000000,3245.000000,3322.000000,3163.177002,199280
2016-03-04,3294.000000,3468.000000,3294.000000,3452.000000,3286.961426,185679
2016-03-07,3459.000000,3497.000000,3412.000000,3456.000000,3290.770264,193889
2016-03-08,3421.000000,3463.000000,3403.000000,3455.000000,3289.818115,120796
2016-03-09,3455.000000,3479.000000,3447.000000,3448.000000,3283.152832,102624
2016-03-10,3450.000000,3517.000000,3400.000000,3400.000000,3237.447754,178354
2016-03-11,3436.000000,3470.000000,3413.000000,3446.000000,3281.248291,134818
2016-03-14,3467.000000,3512.000000,3458.000000,3463.000000,3297.435547,103234
2016-03-15,3463.000000,3540.000000,3436.169922,3439.000000,3274.583008,101266
2016-03-16,3464.000000,3476.000000,3433.000000,3466.000000,3300.292236,129495
2016-03-17,3501.000000,3501.000000,3451.000000,3482.000000,3315.527100,145790
2016-03-18,3482.000000,3533.000000,3461.000000,3500.000000,3332.666992,223902
2016-03-21,3487.000000,3532.000000,3466.000000,3491.000000,3324.097168,80334
2016-03-22,3481.000000,3546.000000,3465.000000,3546.000000,3376.467285,81018
2016-03-23,3556.000000,3590.000000,3533.000000,3562.000000,3391.702393,104671
2016-03-24,3562.000000,3564.000000,3508.000000,3530.000000,3361.232178,97686
2016-03-29,3530.000000,3553.000000,3512.000000,3553.000000,3383.132813,84955
2016-03-30,3579.000000,3675.000000,3579.000000,3651.000000,3476.447510,137609
2016-03-31,3635.000000,3650.000000,3605.479980,3640.000000,3465.973389,92961
2016-04-01,3560.000000,3589.000000,3526.000000,3562.000000,3391.702393,159628
2016-04-04,3571.000000,3597.000000,3549.000000,3591.000000,3419.316406,188028
2016-04-05,3570.000000,3579.000000,3540.000000,3550.000000,3380.276123,306876
2016-04-06,3551.000000,3581.000000,3517.000000,3567.000000,3396.463379,212905
2016-04-07,3554.000000,3595.000000,3547.000000,3549.000000,3379.323975,142273
2016-04-08,3550.000000,3593.000000,3541.000000,3575.000000,3404.081055,92449
2016-04-11,3573.000000,3591.000000,3546.000000,3557.000000,3386.941406,70278
2016-04-12,3573.000000,3594.000000,3539.000000,3586.000000,3414.554932,87572
2016-04-13,3611.000000,3657.000000,3590.199951,3630.000000,3456.451660,100864
2016-04-14,3645.000000,3648.000000,3582.000000,3602.000000,3429.790283,99078
2016-04-15,3610.000000,3610.000000,3567.000000,3603.000000,3430.742432,120842
2016-04-18,3543.000000,3596.000000,3520.000000,3550.000000,3380.276123,187393
2016-04-19,3540.000000,3571.000000,3505.000000,3559.000000,3388.845947,229581
2016-04-20,3560.000000,3579.000000,3509.000000,3557.000000,3386.941406,128677
2016-04-21,3543.000000,3572.000000,3505.000000,3540.000000,3370.754395,103154
2016-04-22,3502.000000,3554.000000,3502.000000,3543.000000,3373.610596,109739
2016-04-25,3515.000000,3578.209961,3515.000000,3530.000000,3361.232178,120210
2016-04-26,3552.000000,3583.000000,3506.000000,3515.000000,3346.949707,83957
2016-04-27,3518.000000,3522.000000,3473.000000,3505.000000,3337.427734,120363
2016-04-28,3449.000000,3454.000000,3399.000000,3424.000000,3305.760498,141981
2016-04-29,3385.000000,3445.000000,3329.399902,3415.000000,3297.071289,117856
2016-05-03,3416.000000,3501.000000,3365.000000,3389.000000,3271.968994,106709
2016-05-04,3356.000000,3407.000000,3356.000000,3375.000000,3258.452393,88263
2016-05-05,3381.000000,3415.000000,3359.000000,3386.000000,3269.072754,81885
2016-05-06,3372.000000,3456.000000,3369.000000,3441.000000,3322.173096,118880
2016-05-09,3445.000000,3489.000000,3431.000000,3443.000000,3324.104492,120416
2016-05-10,3441.000000,3494.000000,3410.000000,3456.000000,3336.655273,118248
2016-05-11,3464.000000,3514.000000,3464.000000,3487.000000,3366.584717,118638
2016-05-12,3509.000000,3509.000000,3402.000000,3428.000000,3309.622070,289503
2016-05-13,3414.000000,3435.000000,3386.000000,3431.000000,3312.518799,567991
2016-05-16,3425.000000,3468.000000,3409.000000,3459.000000,3339.552002,100659
2016-05-17,3487.000000,3487.000000,3437.000000,3452.000000,3332.793213,127704
2016-05-18,3444.000000,3476.000000,3429.000000,3457.000000,3337.620850,126307
2016-05-19,3444.000000,3476.000000,3398.000000,3399.000000,3281.623779,73887
2016-05-20,3406.000000,3460.000000,3406.000000,3443.000000,3324.104492,76265
2016-05-23,3436.000000,3486.000000,3436.000000,3467.000000,3347.275635,91942
2016-05-24,3475.000000,3486.000000,3451.000000,3473.000000,3353.068359,76693
2016-05-25,3493.000000,3493.000000,3468.000000,3478.000000,3357.895752,78558
2016-05-26,3489.000000,3519.000000,3452.000000,3465.000000,3345.344727,80706
2016-05-27,3465.000000,3488.000000,3441.000000,3445.000000,3326.035156,83744
2016-05-31,3434.000000,3472.000000,3434.000000,3450.000000,3330.862549,135247
2016-06-01,3453.000000,3473.000000,3440.000000,3457.000000,3337.620850,81634
2016-06-02,3464.000000,3483.000000,3450.000000,3477.000000,3356.930420,107521
2016-06-03,3497.000000,3498.000000,3444.000000,3459.000000,3339.552002,61133
2016-06-06,3447.000000,3522.000000,3439.000000,3518.000000,3396.514648,67394
2016-06-07,3534.000000,3541.000000,3488.000000,3507.000000,3385.894287,91487
2016-06-08,3501.000000,3515.000000,3474.000000,3505.000000,3383.963379,59858
2016-06-09,3484.000000,3491.000000,3457.000000,3470.000000,3350.171875,62943
2016-06-10,3470.000000,3470.000000,3371.000000,3404.000000,3286.451172,86001
2016-06-13,3383.000000,3385.000000,3336.000000,3355.000000,3239.143311,89249
2016-06-14,3339.000000,3355.000000,3290.000000,3341.000000,3225.626709,108404
2016-06-15,3380.000000,3412.000000,3349.000000,3386.000000,3269.072754,157076
2016-06-16,3365.000000,3380.000000,3289.000000,3289.000000,3175.422363,215422
2016-06-17,3331.000000,3390.000000,3305.000000,3383.000000,3266.176270,207184
2016-06-20,3446.000000,3504.000000,3409.000000,3491.000000,3370.446777,145007
2016-06-21,3482.000000,3482.000000,3450.000000,3450.000000,3330.862549,102816
2016-06-22,3457.000000,3506.000000,3436.000000,3471.000000,3351.137695,75301
2016-06-23,3503.000000,3559.000000,3476.000000,3535.000000,3412.927246,73789
2016-06-24,3250.000000,3620.000000,3250.000000,3460.000000,3340.517334,221789
2016-06-27,3419.000000,3461.000000,3372.000000,3433.000000,3314.449463,307295
2016-06-28,3535.000000,3567.000000,3447.000000,3532.000000,3410.031006,169167
2016-06-29,3583.000000,3645.000000,3536.300049,3645.000000,3519.128418,166252
2016-06-30,3665.000000,3751.000000,3652.000000,3740.000000,3610.848145,163434
