Date,Adj Close
2016-02-19,1132.483521
2016-02-22,1154.5897220000002
2016-02-23,1123.733154
2016-02-24,1093.337158
2016-02-25,1135.707275
2016-02-26,1147.681519
2016-02-29,1158.27417
2016-03-01,1203.868164
2016-03-02,1224.592773
2016-03-03,1234.724731
2016-03-04,1240.251343
2016-03-07,1221.829468
2016-03-08,1221.829468
2016-03-09,1257.291626
2016-03-10,1215.381836
2016-03-11,1251.304443
2016-03-14,1239.7910160000001
2016-03-15,1213.539795
2016-03-16,1232.8826900000001
2016-03-17,1248.080566
2016-03-18,1262.818115
2016-03-21,1262.357544
2016-03-22,1248.541138
2016-03-23,1239.7910160000001
2016-03-24,1198.4213869999999
2016-03-29,1215.803467
2016-03-30,1223.320068
2016-03-31,1222.380493
2016-04-01,1201.710083
2016-04-04,1212.5151369999999
2016-04-05,1191.374634
2016-04-06,1231.306519
2016-04-07,1203.589233
2016-04-08,1231.306519
2016-04-11,1233.655396
2016-04-12,1263.72168
2016-04-13,1319.15625
2016-04-14,1328.082275
2016-04-15,1310.700073
2016-04-18,1303.65332
2016-04-19,1339.356934
2016-04-20,1349.692261
2016-04-21,1361.4370119999999
2016-04-22,1352.980835
2016-04-25,1328.082275
2016-04-26,1324.323975
2016-04-27,1301.304443
2016-04-28,1291.908813
2016-04-29,1266.070557
2016-05-03,1247.279175
2016-05-04,1232.71582
2016-05-05,1230.836792
2016-05-06,1224.729492
2016-05-09,1222.380493
2016-05-10,1230.836792
2016-05-11,1228.487671
2016-05-12,1197.951782
2016-05-13,1199.830933
2016-05-16,1200.770508
2016-05-17,1209.696289
2016-05-18,1230.366821
2016-05-19,1216.2733150000001
2016-05-20,1253.38623
2016-05-23,1243.520752
2016-05-24,1302.244019
2016-05-25,1318.216675
2016-05-26,1304.123169
2016-05-27,1309.760742
2016-05-31,1296.606567
2016-06-01,1268.419434
2016-06-02,1268.419434
2016-06-03,1249.628052
2016-06-06,1264.1914060000001
2016-06-07,1242.111572
2016-06-08,1236.473999
2016-06-09,1211.575562
2016-06-10,1166.945923
2016-06-13,1150.033691
2016-06-14,1124.195557
2016-06-15,1129.363159
2016-06-16,1124.195557
2016-06-17,1150.973145
2016-06-20,1210.166138
2016-06-21,1230.366821
2016-06-22,1242.111572
2016-06-23,1276.405884
2016-06-24,1160.369019
2016-06-27,1038.224976
2016-06-28,1118.557983
2016-06-29,1180.1000980000001
2016-06-30,1181.039429
2016-07-01,1205.468384
2016-07-04,1183.858032
2016-07-05,1130.772583
2016-07-06,1081.914795
2016-07-07,1108.2229
2016-07-08,1146.275269
2016-07-11,1166.945923
2016-07-12,1206.407837
2016-07-13,1208.286865
2016-07-14,1223.789917
2016-07-15,1210.166138
2016-07-18,1228.95752
2016-07-19,1230.836792
2016-07-20,1255.735352
2016-07-21,1248.21875
2016-07-22,1251.507202
2016-07-25,1260.433105
2016-07-26,1249.628052
2016-07-27,1258.0842289999998
2016-07-28,1228.487671
2016-07-29,1254.325928
2016-08-01,1247.279175
2016-08-02,1232.71582
2016-08-03,1229.8969730000001
2016-08-04,1268.419434
2016-08-05,1294.2576900000001
2016-08-08,1309.2907710000002
2016-08-09,1307.88147
2016-08-10,1337.008179
2016-08-11,1337.477905
2016-08-12,1340.2963869999999
2016-08-15,1355.329712
2016-08-16,1329.961426
2016-08-17,1313.04895
2016-08-18,1312.109375
2016-08-19,1299.425293
2016-08-22,1297.546265
2016-08-23,1313.04895
2016-08-24,1296.606567
2016-08-25,1290.3752439999998
2016-08-26,1283.735962
2016-08-30,1288.0040279999998
2016-08-31,1293.220581
2016-09-01,1294.168945
2016-09-02,1335.901123
2016-09-05,1329.736206
2016-09-06,1328.78772
2016-09-07,1332.581421
2016-09-08,1325.942261
2016-09-09,1327.839355
2016-09-12,1297.4886470000001
2016-09-13,1264.766846
2016-09-14,1277.096924
2016-09-15,1294.168945
2016-09-16,1279.942139
2016-09-19,1305.076172
2016-09-20,1299.859741
2016-09-21,1322.148682
2016-09-22,1342.06604
2016-09-23,1335.42688
2016-09-26,1305.076172
2016-09-27,1290.3752439999998
2016-09-28,1308.870117
2016-09-29,1318.828857
2016-09-30,1296.06604
2016-10-03,1323.096924
2016-10-04,1335.901123
2016-10-05,1354.3959960000002
2016-10-06,1355.818726
2016-10-07,1364.829102
2016-10-10,1368.148682
2016-10-11,1363.880493
2016-10-12,1374.787842
2016-10-13,1310.766968
2016-10-14,1315.0352779999998
2016-10-17,1297.014404
2016-10-18,1306.02478
2016-10-19,1313.612427
2016-10-20,1325.942261
2016-10-21,1313.612427
2016-10-24,1328.78772
2016-10-25,1330.210449
2016-10-26,1324.5196529999998
2016-10-27,1323.571167
2016-10-28,1298.4372560000002
2016-10-31,1265.715454
2016-11-01,1273.7772220000002
2016-11-02,1261.4472660000001
2016-11-03,1272.354614
2016-11-04,1237.2617189999999
2016-11-07,1276.622681
2016-11-08,1283.261841
2016-11-09,1352.02478
2016-11-10,1452.087158
2016-11-11,1401.344604
2016-11-14,1432.169556
2016-11-15,1444.49939
2016-11-16,1442.128174
2016-11-17,1441.653931
2016-11-18,1436.911743
2016-11-21,1434.5405269999999
2016-11-22,1462.520142
2016-11-23,1461.571655
2016-11-24,1479.118164
2016-11-25,1470.107666
2016-11-28,1463.468384
2016-11-29,1466.788208
2016-11-30,1468.685059
2016-12-01,1496.664307
2016-12-02,1480.540894
2016-12-05,1502.3553470000002
2016-12-06,1502.829468
2016-12-07,1564.004883
2016-12-08,1543.6130369999998
2016-12-09,1511.8398439999999
2016-12-12,1483.860352
2016-12-13,1493.819092
2016-12-14,1487.654175
2016-12-15,1504.252319
2016-12-16,1501.4067380000001
2016-12-19,1479.592285
2016-12-20,1510.417114
2016-12-21,1510.891357
2016-12-22,1521.324341
2016-12-23,1522.272827
2016-12-28,1527.48938
2016-12-29,1531.757446
2016-12-30,1543.6130369999998
2017-01-03,1553.5720210000002
2017-01-04,1557.3657230000001
2017-01-05,1518.4790039999998
2017-01-06,1529.38623
2017-01-09,1517.53064
2017-01-10,1498.561401
2017-01-11,1508.520142
2017-01-12,1508.046021
2017-01-13,1529.38623
2017-01-16,1496.664307
2017-01-17,1488.602661
2017-01-18,1472.9530029999999
2017-01-19,1472.004761
2017-01-20,1468.685059
2017-01-23,1458.726318
2017-01-24,1474.849976
2017-01-25,1497.138916
2017-01-26,1504.7264400000001
2017-01-27,1495.716064
2017-01-30,1470.107666
2017-01-31,1453.0355220000001
2017-02-01,1477.221191
2017-02-02,1472.478882
2017-02-03,1518.004883
2017-02-06,1501.880981
2017-02-07,1502.3553470000002
2017-02-08,1486.705688
2017-02-09,1518.004883
2017-02-10,1536.9741210000002
2017-02-13,1538.396606
2017-02-14,1534.602783
2017-02-15,1552.623413
2017-02-16,1545.51001
2017-02-17,1530.80896
2017-02-20,1551.675049
2017-02-21,1537.9223630000001
2017-02-22,1539.819336
2017-02-23,1531.757446
2017-02-24,1526.0667720000001
2017-02-27,1530.80896
2017-02-28,1524.644043
2017-03-01,1563.0566410000001
2017-03-02,1548.82959
2017-03-03,1563.5307619999999
2017-03-06,1559.262695
2017-03-07,1554.520264
2017-03-08,1551.675049
2017-03-09,1564.479248
2017-03-10,1558.788574
2017-03-13,1578.706055
2017-03-14,1626.6030269999999
2017-03-15,1646.994995
2017-03-16,1663.1186519999999
2017-03-17,1669.7579349999999
2017-03-20,1677.345581
2017-03-21,1668.335205
2017-03-22,1637.510376
2017-03-23,1633.2421880000002
2017-03-24,1632.293823
2017-03-27,1613.324707
2017-03-28,1633.716431
2017-03-29,1619.963867
2017-03-30,1629.205933
2017-03-31,1628.240356
2017-04-03,1596.37085
