Date,Adj Close
2016-02-19,175.811218
2016-02-22,178.040329
2016-02-23,176.595551
2016-02-24,174.077484
2016-02-25,179.980515
2016-02-26,180.68228100000002
2016-02-29,181.38403300000002
2016-03-01,183.77829
2016-03-02,183.035217
2016-03-03,182.663696
2016-03-04,182.663696
2016-03-07,180.228195
2016-03-08,179.691544
2016-03-09,177.833939
2016-03-10,175.563553
2016-03-11,179.443863
2016-03-14,181.301453
2016-03-15,181.549164
2016-03-16,181.83810400000002
2016-03-17,181.38403300000002
2016-03-18,179.443863
2016-03-21,179.113632
2016-03-22,180.104355
2016-03-23,182.250916
2016-03-24,180.26946999999998
2016-03-29,179.856674
2016-03-30,183.695694
2016-03-31,182.622421
2016-04-01,181.79681399999998
2016-04-04,181.38403300000002
2016-04-05,178.453156
2016-04-06,181.425308
2016-04-07,183.902084
2016-04-08,187.823685
2016-04-11,186.048691
2016-04-12,186.99809299999998
2016-04-13,187.24577299999999
2016-04-14,187.24577299999999
2016-04-15,189.68129
2016-04-18,188.525436
2016-04-19,191.82785
2016-04-20,192.034256
2016-04-21,191.002258
2016-04-22,188.277802
2016-04-25,187.699875
2016-04-26,187.163208
2016-04-27,185.63588000000001
2016-04-28,184.85153200000002
2016-04-29,180.971237
2016-05-03,182.08578500000002
2016-05-04,179.939209
2016-05-05,181.095062
2016-05-06,180.599716
2016-05-09,180.72354099999998
2016-05-10,183.241623
2016-05-11,183.530563
2016-05-12,183.902084
2016-05-13,185.346893
2016-05-16,184.645142
2016-05-17,187.41090400000002
2016-05-18,189.59874
2016-05-19,186.089935
2016-05-20,189.144669
2016-05-23,186.461456
2016-05-24,187.163208
2016-05-25,189.02079799999998
2016-05-26,191.58016999999998
2016-05-27,192.034256
2016-05-31,190.589462
2016-06-01,189.474884
2016-06-02,188.896988
2016-06-03,188.56672700000001
2016-06-06,191.291214
2016-06-07,190.83711200000002
2016-06-08,190.713303
2016-06-09,187.654785
2016-06-10,183.553955
2016-06-13,180.35022
2016-06-14,179.02598600000002
2016-06-15,180.435654
2016-06-16,179.196854
2016-06-17,180.435654
2016-06-20,184.664597
2016-06-21,183.297684
2016-06-22,184.920898
2016-06-23,186.159683
2016-06-24,187.355759
2016-06-27,178.812408
2016-06-28,186.330566
2016-06-29,190.175064
2016-06-30,194.48945600000002
2016-07-01,195.81368999999998
2016-07-04,192.99435400000002
2016-07-05,195.258362
2016-07-06,191.88374299999998
2016-07-07,193.293396
2016-07-08,194.788498
2016-07-11,196.497162
2016-07-12,194.57488999999998
2016-07-13,195.72825600000002
2016-07-14,193.592407
2016-07-15,194.703033
2016-07-18,192.82351699999998
2016-07-19,191.969162
2016-07-20,192.780777
2016-07-21,192.310913
2016-07-22,201.238708
2016-07-25,200.683395
2016-07-26,198.67569
2016-07-27,198.932007
2016-07-28,196.283569
2016-07-29,196.112701
2016-08-01,196.454422
2016-08-02,193.891418
2016-08-03,196.710739
2016-08-04,198.333954
2016-08-05,199.700928
2016-08-08,199.231018
2016-08-09,200.085358
2016-08-10,199.145599
2016-08-11,202.819214
2016-08-12,204.058029
2016-08-15,204.78421
2016-08-16,202.007614
2016-08-17,201.067856
2016-08-18,201.623154
2016-08-19,200.81153899999998
2016-08-22,199.615448
2016-08-23,200.81153899999998
2016-08-24,199.316452
2016-08-25,198.333954
2016-08-26,199.102875
2016-08-30,196.967026
2016-08-31,196.368988
2016-09-01,190.815826
2016-09-02,195.258362
2016-09-05,194.019592
2016-09-06,191.755585
2016-09-07,190.94397
2016-09-08,190.431351
2016-09-09,189.064423
2016-09-12,190.00418100000002
2016-09-13,188.167389
2016-09-14,187.526611
2016-09-15,187.654785
2016-09-16,186.71499599999999
2016-09-19,189.107147
2016-09-20,190.26051299999997
2016-09-21,191.37115500000002
2016-09-22,190.94397
2016-09-23,188.551834
2016-09-26,188.124649
2016-09-27,188.850845
2016-09-28,190.602234
2016-09-29,190.08963
2016-09-30,189.448868
2016-10-03,192.140045
2016-10-04,194.617615
2016-10-05,192.268173
2016-10-06,190.08963
2016-10-07,190.986679
2016-10-10,192.866226
2016-10-11,193.079803
2016-10-12,191.072113
2016-10-13,191.28569
2016-10-14,192.268173
2016-10-17,191.755585
2016-10-18,193.207947
2016-10-19,191.32841499999998
2016-10-20,190.94397
2016-10-21,190.986679
2016-10-24,190.858551
2016-10-25,193.079803
2016-10-26,193.293396
2016-10-27,193.16523700000002
2016-10-28,194.31858799999998
2016-10-31,192.05461100000002
2016-11-01,189.406158
2016-11-02,186.672302
2016-11-03,185.817947
2016-11-04,182.528763
2016-11-07,184.451019
2016-11-08,184.750031
2016-11-09,185.049057
2016-11-10,177.616318
2016-11-11,174.797043
2016-11-14,174.797043
2016-11-15,172.91748
2016-11-16,173.43008400000002
2016-11-17,175.43778999999998
2016-11-18,175.053314
2016-11-21,172.703903
2016-11-22,173.472824
2016-11-23,171.379684
2016-11-24,173.8647
2016-11-25,173.472321
2016-11-28,170.24615500000002
2016-11-29,169.374222
2016-11-30,169.069031
2016-12-01,166.540421
2016-12-02,166.88919099999998
2016-12-05,166.104446
2016-12-06,167.194366
2016-12-07,170.158966
2016-12-08,172.949173
2016-12-09,172.992767
2016-12-12,172.643982
2016-12-13,175.04183999999998
2016-12-14,173.428741
2016-12-15,172.949173
2016-12-16,174.780228
2016-12-19,176.436935
2016-12-20,175.216217
2016-12-21,174.039124
2016-12-22,174.169876
2016-12-23,174.867432
2016-12-28,173.8647
2016-12-29,174.736649
