Date,Adj Close
2016-02-19,1320.2553710000002
2016-02-22,1372.57959
2016-02-23,1362.301758
2016-02-24,1294.0932619999999
2016-02-25,1316.517944
2016-02-26,1277.274536
2016-02-29,1284.7495119999999
2016-03-01,1298.765015
2016-03-02,1276.340332
2016-03-03,1282.8808589999999
2016-03-04,1295.0275880000002
2016-03-07,1309.043091
2016-03-08,1298.765015
2016-03-09,1304.3710939999999
2016-03-10,1285.6838380000002
2016-03-11,1304.3710939999999
2016-03-14,1315.583618
2016-03-15,1338.942627
2016-03-16,1339.876953
2016-03-17,1336.139648
2016-03-18,1358.564209
2016-03-21,1347.351807
2016-03-22,1349.220581
2016-03-23,1363.236084
2016-03-24,1338.008179
2016-03-29,1344.548706
2016-03-30,1406.216797
2016-03-31,1382.857788
2016-04-01,1356.695557
2016-04-04,1363.236084
2016-04-05,1345.483154
2016-04-06,1352.0235599999999
2016-04-07,1345.483154
2016-04-08,1346.41748
2016-04-11,1343.614502
2016-04-12,1329.598999
2016-04-13,1357.629883
2016-04-14,1364.17041
2016-04-15,1363.236084
2016-04-18,1357.629883
2016-04-19,1354.826904
2016-04-20,1352.95813
2016-04-21,1329.598999
2016-04-22,1305.30542
2016-04-25,1306.239868
2016-04-26,1310.911743
2016-04-27,1317.452271
2016-04-28,1316.517944
2016-04-29,1308.108643
2016-05-03,1296.896362
2016-05-04,1282.8808589999999
2016-05-05,1284.7495119999999
2016-05-06,1286.618164
2016-05-09,1303.43689
2016-05-10,1312.780518
2016-05-11,1309.977417
2016-05-12,1305.30542
2016-05-13,1259.5217289999998
2016-05-16,1266.0622560000002
2016-05-17,1261.3903810000002
2016-05-18,1235.2282710000002
2016-05-19,1201.591309
2016-05-20,1276.340332
2016-05-23,1275.4060060000002
2016-05-24,1237.096924
2016-05-25,1238.965698
2016-05-26,1242.703125
2016-05-27,1238.965698
2016-05-31,1254.849976
2016-06-01,1259.5217289999998
2016-06-02,1247.375
2016-06-03,1244.571899
2016-06-06,1302.502441
2016-06-07,1317.452271
2016-06-08,1360.432983
2016-06-09,1349.220581
2016-06-10,1323.992676
2016-06-13,1314.64917
2016-06-14,1292.224487
2016-06-15,1282.8808589999999
2016-06-16,1287.5527339999999
2016-06-17,1298.765015
2016-06-20,1329.598999
2016-06-21,1329.598999
2016-06-22,1307.174194
2016-06-23,1317.452271
2016-06-24,1276.340332
2016-06-27,1280.077759
2016-06-28,1360.432983
2016-06-29,1385.660767
2016-06-30,1449.998413
2016-07-01,1468.243408
2016-07-04,1465.362671
2016-07-05,1480.726807
2016-07-06,1459.601074
2016-07-07,1492.2501220000001
2016-07-08,1474.965332
2016-07-11,1486.488525
2016-07-12,1478.8063960000002
2016-07-13,1481.687134
2016-07-14,1464.402466
2016-07-15,1473.0448
2016-07-18,1460.561401
2016-07-19,1505.6938480000001
2016-07-20,1511.455322
2016-07-21,1508.574585
2016-07-22,1517.216919
2016-07-25,1513.375854
2016-07-26,1520.0976560000001
2016-07-27,1512.415649
2016-07-28,1509.53479
2016-07-29,1498.971924
2016-08-01,1503.773193
2016-08-02,1473.0448
2016-08-03,1458.6407470000001
2016-08-04,1490.329468
2016-08-05,1506.654053
2016-08-08,1506.654053
2016-08-09,1507.614258
2016-08-10,1508.574585
2016-08-11,1614.2036130000001
2016-08-12,1651.653931
2016-08-15,1654.534668
2016-08-16,1643.97168
2016-08-17,1634.3691410000001
2016-08-18,1635.329346
2016-08-19,1636.289673
2016-08-22,1625.726807
2016-08-23,1623.806274
2016-08-24,1622.845947
2016-08-25,1622.845947
2016-08-26,1624.766479
2016-08-30,1626.6870119999999
2016-08-31,1607.481812
2016-09-01,1589.236694
2016-09-02,1627.647217
2016-09-05,1599.799561
2016-09-06,1588.276489
2016-09-07,1592.117432
2016-09-08,1582.514893
2016-09-09,1578.673828
2016-09-12,1564.269775
2016-09-13,1583.4750980000001
2016-09-14,1596.918823
2016-09-15,1658.375732
2016-09-16,1615.163818
2016-09-19,1627.647217
2016-09-20,1616.124146
2016-09-21,1620.925415
2016-09-22,1671.819336
2016-09-23,1664.137329
2016-09-26,1670.8591310000002
2016-09-27,1669.898926
2016-09-28,1685.263062
2016-09-29,1704.468384
2016-09-30,1720.792847
2016-10-03,1737.11731
2016-10-04,1756.322632
2016-10-05,1728.4749760000002
2016-10-06,1726.554443
2016-10-07,1726.554443
2016-10-10,1756.322632
2016-10-11,1753.441895
2016-10-12,1739.0378420000002
2016-10-13,1746.719971
2016-10-14,1754.4021
2016-10-17,1749.60083
2016-10-18,1766.88562
2016-10-19,1764.004761
2016-10-20,1761.1239010000002
2016-10-21,1762.0842289999998
2016-10-24,1740.9584960000002
2016-10-25,1750.5610350000002
2016-10-26,1749.60083
2016-10-27,1743.839233
2016-10-28,1739.0378420000002
2016-10-31,1695.82605
2016-11-01,1702.547852
2016-11-02,1698.706787
2016-11-03,1694.8657230000001
2016-11-04,1659.3359380000002
2016-11-07,1654.534668
2016-11-08,1659.3359380000002
2016-11-09,1643.97168
2016-11-10,1582.514893
2016-11-11,1574.832764
2016-11-14,1585.395752
2016-11-15,1612.283081
2016-11-16,1595.9584960000002
2016-11-17,1594.998413
2016-11-18,1607.481812
2016-11-21,1619.96521
2016-11-22,1606.5214839999999
2016-11-23,1612.283081
2016-11-24,1610.362549
2016-11-25,1617.0844730000001
2016-11-28,1615.163818
2016-11-29,1608.441895
2016-11-30,1632.448608
2016-12-01,1568.110962
2016-12-02,1567.150635
2016-12-05,1561.389038
2016-12-06,1561.389038
2016-12-07,1573.872437
2016-12-08,1597.87915
2016-12-09,1598.839355
2016-12-12,1595.9584960000002
2016-12-13,1571.952026
2016-12-14,1550.826172
2016-12-15,1600.759888
2016-12-16,1593.077759
2016-12-19,1601.720093
2016-12-20,1596.918823
2016-12-21,1617.0844730000001
2016-12-22,1637.2498779999999
2016-12-23,1647.812866
2016-12-28,1645.892334
2016-12-29,1663.177002
2016-12-30,1699.667114
2017-01-03,1702.547852
2017-01-04,1711.190186
2017-01-05,1698.706787
2017-01-06,1717.9121089999999
2017-01-09,1738.077637
2017-01-10,1712.1505129999998
2017-01-11,1708.309448
2017-01-12,1722.7135010000002
2017-01-13,1730.3955079999998
2017-01-16,1726.554443
2017-01-17,1709.269775
2017-01-18,1734.2365719999998
2017-01-19,1740.9584960000002
2017-01-20,1748.640503
2017-01-23,1738.077637
2017-01-24,1743.839233
2017-01-25,1738.077637
2017-01-26,1742.878906
2017-01-27,1746.719971
2017-01-30,1739.9981690000002
2017-01-31,1739.9981690000002
2017-02-01,1728.4749760000002
2017-02-02,1718.872437
2017-02-03,1723.673584
2017-02-06,1716.951782
2017-02-07,1727.514771
2017-02-08,1750.5610350000002
2017-02-09,1747.680298
2017-02-10,1753.441895
2017-02-13,1747.680298
2017-02-14,1746.719971
2017-02-15,1750.5610350000002
2017-02-16,1836.024536
2017-02-17,1909.964844
2017-02-20,1889.799316
2017-02-21,1900.362305
2017-02-22,1872.514648
2017-02-23,1869.6336670000003
2017-02-24,1859.070923
2017-02-27,1862.9119870000002
2017-02-28,1867.713257
2017-03-01,1865.792725
2017-03-02,1871.554321
2017-03-03,1864.83252
2017-03-06,1859.070923
